time,arch_name,nvidia_gpu_0,package_0,dram_0
1.089408040046692,a10200001,5516,2616754.0,94788.0
1.0943360328674316,a10200002,10905,2694878.0,97839.0
1.3371520042419434,a10200011,5406,3256522.0,115784.0
1.3569600582122803,a10200012,11891,3301566.0,118896.0
1.307647943496704,a10200021,11388,3278984.0,119873.0
1.3803520202636719,a10200022,5625,3351493.0,125915.0
0.9956480264663696,a10200100,5573,2435907.0,85815.0
1.2731519937515259,a10200101,11545,3067802.0,109618.0
1.2507519721984863,a10200102,11923,3089409.0,110717.0
1.4952319860458374,a10200111,5579,3631643.0,132934.0
1.5066560506820679,a10200112,12858,3649588.0,132018.0
1.498528003692627,a10200121,11870,3692617.0,131958.0
1.5038399696350098,a10200122,10429,3838613.0,140991.0
1.0485759973526,a10200200,5506,2487237.0,87707.0
1.2148480415344238,a10200201,11959,3098015.0,110107.0
1.2325119972229004,a10200202,6320,3080131.0,111267.0
1.4642560482025146,a10200211,11429,3654104.0,134521.0
1.5011839866638184,a10200212,10950,3712881.0,134582.0
1.5031039714813232,a10200221,10631,3656546.0,133728.0
1.5980160236358643,a10200222,10256,3720999.0,139770.0
1.0884159803390503,a10201000,5268,2625970.0,92773.0
1.3188159465789795,a10201001,10907,3250846.0,114990.0
1.3057600259780884,a10201002,5930,3240410.0,117614.0
1.5422719717025757,a10201011,11697,3884756.0,140381.0
1.5891519784927368,a10201012,12083,3848562.0,138793.0
1.5553280115127563,a10201021,11232,3890310.0,139892.0
1.5523840188980103,a10201022,11564,3865957.0,146118.0
1.2581440210342407,a10201100,11114,3015129.0,106262.0
1.4929920434951782,a10201101,11766,3599662.0,128113.0
1.4971840381622314,a10201102,11804,3661794.0,132385.0
1.7140799760818481,a10201111,12123,4206288.0,150512.0
1.7587519884109497,a10201112,11958,4295460.0,156554.0
1.763327956199646,a10201121,11986,4299794.0,156006.0
1.759775996208191,a10201122,11258,4305958.0,155334.0
1.2492799758911133,a10201200,11201,3014640.0,106933.0
1.4562560319900513,a10201201,5726,3618093.0,129089.0
1.5196160078048706,a10201202,11844,3628531.0,132385.0
1.7612799406051636,a10201211,11345,4251820.0,150940.0
1.7573440074920654,a10201212,18041,4250478.0,156433.0
1.7694720029830933,a10201221,11906,4326283.0,157409.0
1.7571840286254883,a10201222,12067,4275807.0,157776.0
1.060960054397583,a10202000,5666,2626275.0,93567.0
1.300447940826416,a10202001,11407,3241874.0,116638.0
1.3511040210723877,a10202002,10980,3252311.0,119506.0
1.606495976448059,a10202011,11655,3824759.0,137939.0
1.5990079641342163,a10202012,12209,3884938.0,143920.0
1.5869120359420776,a10202021,11888,4782093.0,154846.0
1.5974400043487549,a10202022,10627,3903799.0,145263.0
1.222656011581421,a10202100,5523,3012322.0,110290.0
1.494431972503662,a10202101,11255,3603751.0,129212.0
1.4766080379486084,a10202102,11049,3605276.0,132202.0
1.7489919662475586,a10202111,11635,4213979.0,153381.0
1.7542400360107422,a10202112,10950,4288013.0,154846.0
1.7023359537124634,a10202121,11199,4256886.0,154113.0
1.7100800275802612,a10202122,11587,4266895.0,158935.0
1.2556480169296265,a10202200,11567,3013725.0,108460.0
1.465343952178955,a10202201,11957,3623098.0,131469.0
1.5073280334472656,a10202202,11783,3771780.0,140991.0
1.7492480278015137,a10202211,11294,4182851.0,152771.0
1.7369279861450195,a10202212,11747,4244374.0,155640.0
1.7346559762954712,a10202221,11707,4271046.0,157837.0
1.7562880516052246,a10202222,11925,4308644.0,157165.0
1.3107839822769165,a10211000,5297,3216544.0,112793.0
1.5911680459976196,a10211001,10916,3823293.0,138366.0
1.5372480154037476,a10211002,11467,3808278.0,136535.0
1.832703948020935,a10211011,11701,4322132.0,155578.0
1.8069759607315063,a10211012,17983,4409290.0,161681.0
1.8574719429016113,a10211021,11923,4426991.0,159546.0
1.791424036026001,a10211022,11044,4477588.0,161377.0
1.5058560371398926,a10211100,11537,3590201.0,125854.0
1.714751958847046,a10211101,11696,4129872.0,147705.0
1.7715840339660645,a10211102,11199,4199330.0,150817.0
2.007807970046997,a10211111,17617,4778735.0,169494.0
1.9639359712600708,a10211112,11991,4821398.0,172607.0
2.0480000972747803,a10211121,11127,4852649.0,176209.0
2.0206079483032227,a10211122,18137,4841967.0,175598.0
1.5032320022583008,a10211200,11315,3580801.0,127807.0
1.716223955154419,a10211201,11392,4195119.0,150878.0
1.7566720247268677,a10211202,11918,4200245.0,152587.0
1.9901759624481201,a10211211,10912,4849597.0,175170.0
1.9600640535354614,a10211212,17920,4825427.0,173583.0
2.011136054992676,a10211221,11554,4828723.0,173583.0
2.0171520709991455,a10211222,17475,4869861.0,179809.0
1.32915198802948,a10212000,5635,3148308.0,113280.0
1.6035840511322021,a10212001,11833,3803152.0,136475.0
1.5911040306091309,a10212002,11084,3874990.0,141235.0
1.852288007736206,a10212011,17456,4401051.0,156676.0
1.8395520448684692,a10212012,11842,4508534.0,161315.0
1.7935359477996826,a10212021,11826,4461232.0,159606.0
1.8473600149154663,a10212022,11606,4453419.0,162963.0
1.4746559858322144,a10212100,10966,3623038.0,129455.0
1.7002240419387817,a10212101,11043,4185353.0,148864.0
1.75273597240448,a10212102,11667,4210866.0,151001.0
2.0090880393981934,a10212111,17794,4818469.0,173828.0
2.031615972518921,a10212112,11688,4970263.0,176940.0
2.014336109161377,a10212121,17663,4840869.0,173278.0
2.0026559829711914,a10212122,11059,4844287.0,175781.0
1.5827840566635132,a10212200,11719,3586356.0,127868.0
1.7164160013198853,a10212201,11532,4210316.0,153320.0
1.7693120241165161,a10212202,10000,4247121.0,154846.0
2.010175943374634,a10212211,16046,4789660.0,171448.0
2.011136054992676,a10212212,11849,4794360.0,178222.0
2.018752098083496,a10212221,17740,4753100.0,175475.0
2.0056960582733154,a10212222,11948,4963427.0,186828.0
1.3381760120391846,a10221000,5637,3162712.0,113953.0
1.5965759754180908,a10221001,11118,4331593.0,190735.0
1.5850239992141724,a10221002,11371,3819998.0,141479.0
1.8125760555267334,a10221011,17666,4339040.0,159057.0
1.8427519798278809,a10221012,11664,4386524.0,161254.0
1.8042880296707153,a10221021,11840,4406239.0,164368.0
1.8956799507141113,a10221022,11471,4418080.0,164184.0
1.5267839431762695,a10221100,11818,3544364.0,127319.0
1.7469439506530762,a10221101,11848,4126210.0,152832.0
1.710752010345459,a10221102,17392,4180959.0,151549.0
2.0003199577331543,a10221111,10530,4745472.0,174438.0
1.9478399753570557,a10221112,9851,4744495.0,173339.0
2.027519941329956,a10221121,17399,4771899.0,174988.0
2.002239942550659,a10221122,11271,4774096.0,179931.0
1.5319039821624756,a10221200,10825,3598013.0,129089.0
1.7547199726104736,a10221201,11754,4130177.0,150329.0
1.7482880353927612,a10221202,17708,4194386.0,155517.0
1.9590719938278198,a10221211,12041,4755847.0,172180.0
2.0041279792785645,a10221212,16731,4810291.0,177795.0
2.0085439682006836,a10221221,11554,4814441.0,174682.0
2.0150399208068848,a10221222,10883,4908130.0,177856.0
1.3071999549865723,a10222000,11356,3232963.0,114257.0
1.5951039791107178,a10222001,11292,3848562.0,137756.0
1.6012799739837646,a10222002,11476,3864920.0,139221.0
1.8071999549865723,a10222011,10557,4438831.0,161132.0
1.827232003211975,a10222012,17588,4442555.0,160705.0
1.8450239896774292,a10222021,11456,4455616.0,164185.0
1.7980799674987793,a10222022,11335,4530933.0,164062.0
1.4993599653244019,a10222100,12117,3602713.0,128601.0
1.7553919553756714,a10222101,12120,4225209.0,152160.0
1.731071949005127,a10222102,12496,4262501.0,151916.0
1.9541120529174805,a10222111,17958,4839526.0,171691.0
1.9598079919815063,a10222112,10408,4865099.0,177856.0
2.011136054992676,a10222121,16626,4833179.0,174438.0
1.9562560319900513,a10222122,10732,4921313.0,181152.0
1.518399953842163,a10222200,11219,3554800.0,129150.0
1.750656008720398,a10222201,11865,4174855.0,151367.0
1.8063360452651978,a10222202,12243,4232167.0,156677.0
2.136512041091919,a10222211,17144,4807361.0,173034.0
2.0110080242156982,a10222212,10964,4828052.0,175780.0
2.0284481048583984,a10222221,16173,4832385.0,176879.0
2.0015358924865723,a10222222,11954,4845935.0,178039.0
0.9195520281791687,a11000000,5186,2212458.0,79529.0
1.1732159852981567,a11000001,11283,2804620.0,100585.0
1.1716159582138062,a11000002,5536,2838432.0,104064.0
1.3944319486618042,a11000011,11154,3448538.0,123352.0
1.4292800426483154,a11000012,11708,3466971.0,129455.0
1.430176019668579,a11000021,5670,3455985.0,126221.0
1.4509119987487793,a11000022,6074,3478629.0,127868.0
1.0548800230026245,a11000100,11614,2612786.0,93200.0
1.318560004234314,a11000101,5425,3223197.0,117248.0
1.3271039724349976,a11000102,11199,3268913.0,118958.0
1.6076799631118774,a11000111,11775,3746023.0,136657.0
1.581279993057251,a11000112,11243,3815115.0,142761.0
1.658400058746338,a11000121,10241,3834219.0,138916.0
1.645792007446289,a11000122,10675,3915151.0,142883.0
1.0895359516143799,a11000200,5213,2656732.0,94238.0
1.3819199800491333,a11000201,9789,3255607.0,115295.0
1.3312000036239624,a11000202,5136,3250541.0,118469.0
1.566208004951477,a11000211,10507,3799673.0,136902.0
1.5982400178909302,a11000212,10852,3850332.0,143127.0
1.5841280221939087,a11000221,11840,3834707.0,140197.0
1.6056640148162842,a11000222,13572,3911978.0,144103.0
1.1522560119628906,a11001000,10115,2897148.0,103393.0
1.4277440309524536,a11001001,5254,3412833.0,121460.0
1.4182080030441284,a11001002,10524,3384818.0,123962.0
1.6500799655914307,a11001011,10889,4028127.0,145874.0
1.6854079961776733,a11001012,12374,3986623.0,147339.0
1.6857600212097168,a11001021,12083,3956472.0,146484.0
1.6773120164871216,a11001022,18172,4070180.0,151855.0
1.3086400032043457,a11001100,5671,3157158.0,115295.0
1.5818560123443604,a11001101,11783,3706350.0,134704.0
1.6302080154418945,a11001102,11238,3817007.0,138916.0
1.841920018196106,a11001111,10668,4386403.0,157287.0
1.8329600095748901,a11001112,16413,4354481.0,159607.0
1.8288639783859253,a11001121,11484,4408558.0,161376.0
1.8472959995269775,a11001122,11077,4410572.0,162353.0
1.3091200590133667,a11001200,10495,3189872.0,114746.0
1.5915839672088623,a11001201,10525,3793935.0,139282.0
1.610111951828003,a11001202,10965,3839163.0,138733.0
1.865440011024475,a11001211,11052,4359425.0,158020.0
1.8457599878311157,a11001212,10791,4420033.0,164612.0
1.8679360151290894,a11001221,11386,4417286.0,160705.0
1.84934401512146,a11001222,17106,4453114.0,165161.0
1.1475520133972168,a11002000,5308,2839898.0,103698.0
1.3904000520706177,a11002001,11438,3426444.0,124023.0
1.3945599794387817,a11002002,12546,3421805.0,125183.0
1.6634559631347656,a11002011,11298,3977834.0,146850.0
1.6957440376281738,a11002012,12007,4017934.0,147460.0
1.6577279567718506,a11002021,10964,4043325.0,146667.0
